日期,證券代號,證券名稱,序號,券商,價格,買進股數,賣出股數
2002/03/11,3034,novatek,1534,815A,427.00,1000,0
2002/03/11,3034,novatek,1535,815A,428.00,1040,40
2002/03/11,3034,novatek,1536,815A,428.50,0,2022
2002/03/11,3034,novatek,1537,815A,429.00,0,3010
2002/03/11,3034,novatek,1538,815A,429.50,1030,2414
2002/03/11,3034,novatek,1539,815A,430.00,30,2116
2002/03/11,3034,novatek,1540,815A,431.00,1000,0
2002/03/11,3034,novatek,1541,815A,431.50,0,3000
2002/03/11,3034,novatek,1542,815B,422.00,1000,0
2002/03/11,3034,novatek,1543,815B,425.00,0,115
2002/03/11,3034,novatek,1544,815B,426.00,1000,1050
2002/03/11,3034,novatek,1545,815B,427.00,0,1050
2002/03/11,3034,novatek,1546,815B,427.50,0,1000
2002/03/11,3034,novatek,1547,815B,428.00,0,4050
2002/03/11,3034,novatek,1548,815B,428.50,0,1000
2002/03/11,3034,novatek,1549,815B,429.00,0,3000
2002/03/11,3034,novatek,1550,815B,429.50,0,2080
2002/03/11,3034,novatek,1551,815B,430.00,0,120
2002/03/11,3034,novatek,1552,815B,430.50,1000,1000
2002/03/11,3034,novatek,1553,815B,431.50,0,3000
2002/03/11,3034,novatek,1554,815H,429.50,30,0
2002/03/11,3034,novatek,1555,815H,431.00,0,1000
2002/03/11,3034,novatek,1556,815S,429.50,0,1000
2002/03/11,3034,novatek,1557,815S,430.00,1000,520
2002/03/11,3034,novatek,1558,815S,431.00,0,18000
2002/03/11,3034,novatek,1559,815Y,422.00,0,1000
2002/03/11,3034,novatek,1560,815Y,429.00,1000,0
2002/03/11,3034,novatek,1561,815Y,429.50,0,1000
2002/03/11,3034,novatek,1562,815Y,430.00,1000,5000
2002/03/11,3034,novatek,1563,815Y,431.00,1000,0
2002/03/11,3034,novatek,1564,815Y,431.50,0,1000
2002/03/11,3034,novatek,1565,8380,429.00,0,3070
2002/03/11,3034,novatek,1566,8380,430.00,0,10000
2002/03/11,3034,novatek,1567,8380,430.50,0,1000
2002/03/11,3034,novatek,1568,8381,425.00,0,1000
2002/03/11,3034,novatek,1569,8381,425.50,0,20
2002/03/11,3034,novatek,1570,8381,430.00,0,1000
2002/03/11,3034,novatek,1571,8382,426.00,1000,0
2002/03/11,3034,novatek,1572,8382,429.00,0,2
2002/03/11,3034,novatek,1573,8382,430.50,0,1000
2002/03/11,3034,novatek,1574,8440,420.50,9000,1000
2002/03/11,3034,novatek,1575,8440,421.50,10000,0
2002/03/11,3034,novatek,1576,8440,422.00,121000,3000
2002/03/11,3034,novatek,1577,8440,422.50,39000,1000
2002/03/11,3034,novatek,1578,8440,423.00,36000,1000
2002/03/11,3034,novatek,1579,8440,423.50,1000,0
2002/03/11,3034,novatek,1580,8440,424.50,16000,0
2002/03/11,3034,novatek,1581,8440,425.00,54000,100
2002/03/11,3034,novatek,1582,8440,425.50,8000,1000
2002/03/11,3034,novatek,1583,8440,426.00,55000,0
2002/03/11,3034,novatek,1584,8440,426.50,41000,1000
2002/03/11,3034,novatek,1585,8440,427.00,32000,1000
2002/03/11,3034,novatek,1586,8440,427.50,14000,0
2002/03/11,3034,novatek,1587,8440,428.00,51000,2000
2002/03/11,3034,novatek,1588,8440,428.50,33000,2000
2002/03/11,3034,novatek,1589,8440,429.00,29000,31000
2002/03/11,3034,novatek,1590,8440,429.50,41000,11192
2002/03/11,3034,novatek,1591,8440,430.00,29000,13000
2002/03/11,3034,novatek,1592,8440,430.50,27000,13000
2002/03/11,3034,novatek,1593,8440,431.00,39000,9000
2002/03/11,3034,novatek,1594,8440,431.50,90000,60000
2002/03/11,3034,novatek,1595,8440,432.00,1000,0
2002/03/11,3034,novatek,1596,8450,425.00,10000,0
2002/03/11,3034,novatek,1597,8450,426.00,0,10000
2002/03/11,3034,novatek,1598,8450,427.00,1000,0
2002/03/11,3034,novatek,1599,8450,427.50,2000,0
2002/03/11,3034,novatek,1600,8450,430.00,0,2000
2002/03/11,3034,novatek,1601,8450,430.50,0,2000
2002/03/11,3034,novatek,1602,8450,431.00,1000,0
2002/03/11,3034,novatek,1603,8455,426.00,0,2000
2002/03/11,3034,novatek,1604,8455,427.50,1000,0
2002/03/11,3034,novatek,1605,8455,431.00,1000,0
2002/03/11,3034,novatek,1606,8456,427.00,0,1000
2002/03/11,3034,novatek,1607,8458,431.00,0,2000
2002/03/11,3034,novatek,1608,8459,429.50,0,1000
2002/03/11,3034,novatek,1609,8459,430.00,0,1000
2002/03/11,3034,novatek,1610,845A,426.50,0,1000
2002/03/11,3034,novatek,1611,845A,428.00,0,100
2002/03/11,3034,novatek,1612,845A,428.50,0,1000
2002/03/11,3034,novatek,1613,845A,431.50,0,3000
2002/03/11,3034,novatek,1614,845B,429.00,0,1000
2002/03/11,3034,novatek,1615,845B,431.50,0,3000
2002/03/11,3034,novatek,1616,845D,425.50,0,1000
2002/03/11,3034,novatek,1617,845D,426.00,0,1000
2002/03/11,3034,novatek,1618,845D,427.00,0,1000
2002/03/11,3034,novatek,1619,845D,428.00,0,1000
2002/03/11,3034,novatek,1620,845D,429.00,0,4000
2002/03/11,3034,novatek,1621,845D,429.50,1000,1000
2002/03/11,3034,novatek,1622,845D,430.00,0,1000
2002/03/11,3034,novatek,1623,845D,430.50,0,1000
2002/03/11,3034,novatek,1624,845D,431.00,10000,0
2002/03/11,3034,novatek,1625,845D,431.50,20000,30000
2002/03/11,3034,novatek,1626,845E,422.50,0,1000
2002/03/11,3034,novatek,1627,845J,422.00,0,1000
2002/03/11,3034,novatek,1628,845J,429.00,1000,0
2002/03/11,3034,novatek,1629,845J,430.00,0,3400
2002/03/11,3034,novatek,1630,845J,431.50,0,1000
2002/03/11,3034,novatek,1631,845R,428.50,1000,0
2002/03/11,3034,novatek,1632,845R,430.00,0,1000
2002/03/11,3034,novatek,1633,845R,431.50,0,1000
2002/03/11,3034,novatek,1634,845X,422.00,6000,0
2002/03/11,3034,novatek,1635,845X,429.50,0,5000
2002/03/11,3034,novatek,1636,8490,422.00,0,1000
2002/03/11,3034,novatek,1637,8490,422.50,0,1000
2002/03/11,3034,novatek,1638,8490,427.50,5,0
2002/03/11,3034,novatek,1639,8490,429.00,0,1200
2002/03/11,3034,novatek,1640,8492,422.00,0,1000
2002/03/11,3034,novatek,1641,8492,429.00,1000,0
2002/03/11,3034,novatek,1642,8492,430.00,1000,0
2002/03/11,3034,novatek,1643,8492,430.50,0,1000
2002/03/11,3034,novatek,1644,8492,431.00,0,1000
2002/03/11,3034,novatek,1645,8520,428.50,0,50
2002/03/11,3034,novatek,1646,8520,429.00,1000,0
2002/03/11,3034,novatek,1647,8520,431.00,0,2000
2002/03/11,3034,novatek,1648,8560,421.50,1000,0
2002/03/11,3034,novatek,1649,8560,422.00,0,2000
2002/03/11,3034,novatek,1650,8560,423.50,0,1000
2002/03/11,3034,novatek,1651,8560,425.00,0,2111
2002/03/11,3034,novatek,1652,8560,425.50,1000,100
2002/03/11,3034,novatek,1653,8560,426.00,5005,6
2002/03/11,3034,novatek,1654,8560,426.50,0,2010
2002/03/11,3034,novatek,1655,8560,427.00,2050,50
2002/03/11,3034,novatek,1656,8560,427.50,3200,1321
2002/03/11,3034,novatek,1657,8560,428.00,107,7483
2002/03/11,3034,novatek,1658,8560,428.50,110,4114
2002/03/11,3034,novatek,1659,8560,429.00,1002,4212
2002/03/11,3034,novatek,1660,8560,429.50,50,5015
2002/03/11,3034,novatek,1661,8560,430.00,0,4008
2002/03/11,3034,novatek,1662,8560,430.50,2000,8000
2002/03/11,3034,novatek,1663,8560,431.00,0,8000
2002/03/11,3034,novatek,1664,8561,422.00,0,1000
2002/03/11,3034,novatek,1665,8561,422.50,1000,0
2002/03/11,3034,novatek,1666,8561,425.00,0,6
2002/03/11,3034,novatek,1667,8561,425.50,0,40
2002/03/11,3034,novatek,1668,8561,426.00,0,1000
2002/03/11,3034,novatek,1669,8561,426.50,0,2000
2002/03/11,3034,novatek,1670,8561,428.00,18,255
2002/03/11,3034,novatek,1671,8561,429.00,0,30
2002/03/11,3034,novatek,1672,8561,429.50,148,0
2002/03/11,3034,novatek,1673,8561,430.00,0,1241
2002/03/11,3034,novatek,1674,8561,431.00,1000,1000
2002/03/11,3034,novatek,1675,8561,431.50,0,1000
2002/03/11,3034,novatek,1676,8562,420.50,0,1000
2002/03/11,3034,novatek,1677,8562,421.00,0,1000
2002/03/11,3034,novatek,1678,8562,422.50,1000,0
2002/03/11,3034,novatek,1679,8562,425.00,0,3001
2002/03/11,3034,novatek,1680,8562,426.50,1000,0
2002/03/11,3034,novatek,1681,8562,427.50,3,0
2002/03/11,3034,novatek,1682,8562,428.00,17,1
2002/03/11,3034,novatek,1683,8562,428.50,1,1000
2002/03/11,3034,novatek,1684,8562,429.00,0,2000
2002/03/11,3034,novatek,1685,8562,429.50,1000,50
2002/03/11,3034,novatek,1686,8562,430.00,0,1000
2002/03/11,3034,novatek,1687,8562,430.50,1000,1000
2002/03/11,3034,novatek,1688,8562,431.00,0,1000
2002/03/11,3034,novatek,1689,8562,431.50,0,1000
2002/03/11,3034,novatek,1690,8563,422.00,1000,1000
2002/03/11,3034,novatek,1691,8563,425.00,0,100
2002/03/11,3034,novatek,1692,8563,425.50,30,110
2002/03/11,3034,novatek,1693,8563,426.00,0,350
2002/03/11,3034,novatek,1694,8563,427.00,10,0
2002/03/11,3034,novatek,1695,8563,428.00,1500,1000
2002/03/11,3034,novatek,1696,8563,428.50,3000,0
2002/03/11,3034,novatek,1697,8563,429.00,2000,1155
2002/03/11,3034,novatek,1698,8563,429.50,2,1353
2002/03/11,3034,novatek,1699,8563,430.00,2000,3055
2002/03/11,3034,novatek,1700,8563,430.50,1000,0
2002/03/11,3034,novatek,1701,8563,431.00,1000,0
2002/03/11,3034,novatek,1702,8563,431.50,0,1000
2002/03/11,3034,novatek,1703,8564,422.00,0,1000
2002/03/11,3034,novatek,1704,8564,423.00,0,1000
2002/03/11,3034,novatek,1705,8564,425.00,1200,1036
2002/03/11,3034,novatek,1706,8564,426.00,0,1
2002/03/11,3034,novatek,1707,8564,428.00,0,1
2002/03/11,3034,novatek,1708,8564,429.00,0,1000
2002/03/11,3034,novatek,1709,8564,429.50,0,2000
2002/03/11,3034,novatek,1710,8564,430.00,0,1010
2002/03/11,3034,novatek,1711,8564,431.00,1000,1000
2002/03/11,3034,novatek,1712,8564,431.50,0,1000
2002/03/11,3034,novatek,1713,8565,421.00,0,2000
2002/03/11,3034,novatek,1714,8565,424.00,0,1000
2002/03/11,3034,novatek,1715,8565,426.00,0,100
2002/03/11,3034,novatek,1716,8565,427.00,0,103
2002/03/11,3034,novatek,1717,8565,428.00,0,58
2002/03/11,3034,novatek,1718,8565,429.00,0,1000
2002/03/11,3034,novatek,1719,8565,429.50,300,600
2002/03/11,3034,novatek,1720,8565,430.00,0,100
2002/03/11,3034,novatek,1721,8565,430.50,1000,0
2002/03/11,3034,novatek,1722,8580,421.50,0,1000
2002/03/11,3034,novatek,1723,8580,429.50,0,60
2002/03/11,3034,novatek,1724,8582,429.50,0,2000
2002/03/11,3034,novatek,1725,8582,431.00,0,2000
2002/03/11,3034,novatek,1726,8583,422.00,0,1000
2002/03/11,3034,novatek,1727,8583,423.00,0,1000
2002/03/11,3034,novatek,1728,8583,430.00,0,1000
2002/03/11,3034,novatek,1729,8584,429.50,0,2040
2002/03/11,3034,novatek,1730,8585,430.00,0,3000
2002/03/11,3034,novatek,1731,8586,424.50,0,1000
2002/03/11,3034,novatek,1732,8586,429.00,0,1267
2002/03/11,3034,novatek,1733,8586,430.00,0,1000
2002/03/11,3034,novatek,1734,8587,422.00,1000,1000
2002/03/11,3034,novatek,1735,8587,427.50,0,1000
2002/03/11,3034,novatek,1736,8587,431.50,0,1000
2002/03/11,3034,novatek,1737,8710,422.00,1000,0
2002/03/11,3034,novatek,1738,8710,426.00,0,1000
2002/03/11,3034,novatek,1739,8710,426.50,0,1000
2002/03/11,3034,novatek,1740,8710,427.50,0,1000
2002/03/11,3034,novatek,1741,8710,428.50,0,1000
2002/03/11,3034,novatek,1742,8710,430.00,0,1000
2002/03/11,3034,novatek,1743,8710,431.00,1000,0
2002/03/11,3034,novatek,1744,8710,431.50,0,1000
2002/03/11,3034,novatek,1745,8711,431.50,0,2000
2002/03/11,3034,novatek,1746,8840,422.00,0,1000
2002/03/11,3034,novatek,1747,8840,423.50,0,1000
2002/03/11,3034,novatek,1748,8840,426.00,0,1000
2002/03/11,3034,novatek,1749,8840,427.50,1011,0
2002/03/11,3034,novatek,1750,8840,428.00,2100,1100
2002/03/11,3034,novatek,1751,8840,429.00,100,1000
2002/03/11,3034,novatek,1752,8840,429.50,258,2160
2002/03/11,3034,novatek,1753,8840,430.00,0,2352
2002/03/11,3034,novatek,1754,8840,430.50,0,1000
2002/03/11,3034,novatek,1755,8840,431.00,0,2000
2002/03/11,3034,novatek,1756,8840,431.50,5000,1000
2002/03/11,3034,novatek,1757,8841,426.50,1000,0
2002/03/11,3034,novatek,1758,8841,428.00,0,100
2002/03/11,3034,novatek,1759,8841,428.50,0,1000
2002/03/11,3034,novatek,1760,8841,429.00,0,1
2002/03/11,3034,novatek,1761,8841,429.50,3,1000
2002/03/11,3034,novatek,1762,8841,430.00,0,50
2002/03/11,3034,novatek,1763,8841,431.00,1000,2000
2002/03/11,3034,novatek,1764,8842,423.00,0,1000
2002/03/11,3034,novatek,1765,8842,425.00,0,50
2002/03/11,3034,novatek,1766,8842,427.50,0,13
2002/03/11,3034,novatek,1767,8842,429.00,0,1230
2002/03/11,3034,novatek,1768,8842,429.50,1000,0
2002/03/11,3034,novatek,1769,8842,430.50,0,1000
2002/03/11,3034,novatek,1770,8842,431.00,1000,1000
2002/03/11,3034,novatek,1771,8842,431.50,0,3000
2002/03/11,3034,novatek,1772,8843,422.00,0,1000
2002/03/11,3034,novatek,1773,8843,426.50,1000,0
2002/03/11,3034,novatek,1774,8843,427.00,0,1000
2002/03/11,3034,novatek,1775,8843,428.00,0,1099
2002/03/11,3034,novatek,1776,8843,428.50,60,0
2002/03/11,3034,novatek,1777,8843,429.00,1000,9
2002/03/11,3034,novatek,1778,8843,429.50,0,1020
2002/03/11,3034,novatek,1779,8843,430.00,0,1000
2002/03/11,3034,novatek,1780,8843,431.00,0,3000
2002/03/11,3034,novatek,1781,8843,431.50,0,2000
2002/03/11,3034,novatek,1782,8843,432.00,0,1000
2002/03/11,3034,novatek,1783,8846,422.50,0,1000
2002/03/11,3034,novatek,1784,8846,425.00,1000,0
2002/03/11,3034,novatek,1785,8846,427.50,100,0
2002/03/11,3034,novatek,1786,8846,428.50,0,2000
2002/03/11,3034,novatek,1787,8846,430.00,0,1000
2002/03/11,3034,novatek,1788,8846,431.00,1000,0
2002/03/11,3034,novatek,1789,8847,422.00,0,1000
2002/03/11,3034,novatek,1790,8847,423.00,0,1000
2002/03/11,3034,novatek,1791,8847,423.50,0,1000
2002/03/11,3034,novatek,1792,8847,429.00,0,2150
2002/03/11,3034,novatek,1793,8847,429.50,0,50
2002/03/11,3034,novatek,1794,8847,430.00,0,1005
2002/03/11,3034,novatek,1795,8847,431.50,1000,0
2002/03/11,3034,novatek,1796,8848,426.00,3,0
2002/03/11,3034,novatek,1797,8848,427.00,0,1000
2002/03/11,3034,novatek,1798,8848,428.50,3,0
2002/03/11,3034,novatek,1799,8848,429.00,0,10
2002/03/11,3034,novatek,1800,8848,430.00,0,15
2002/03/11,3034,novatek,1801,8849,428.00,0,1000
2002/03/11,3034,novatek,1802,8849,428.50,10,3000
2002/03/11,3034,novatek,1803,8849,429.00,0,3000
2002/03/11,3034,novatek,1804,8849,430.00,0,100
2002/03/11,3034,novatek,1805,8849,430.50,0,2000
2002/03/11,3034,novatek,1806,8849,431.00,0,1000
2002/03/11,3034,novatek,1807,8849,431.50,0,3000
2002/03/11,3034,novatek,1808,884A,422.00,0,2000
2002/03/11,3034,novatek,1809,884A,426.50,0,1000
2002/03/11,3034,novatek,1810,884A,427.50,10,0
2002/03/11,3034,novatek,1811,884A,428.50,0,1000
2002/03/11,3034,novatek,1812,884A,429.00,10,1000
2002/03/11,3034,novatek,1813,884A,429.50,5,100
2002/03/11,3034,novatek,1814,884A,430.00,0,2
2002/03/11,3034,novatek,1815,884B,425.50,50,0
2002/03/11,3034,novatek,1816,884B,428.00,0,5
2002/03/11,3034,novatek,1817,884B,429.00,0,560
2002/03/11,3034,novatek,1818,884B,429.50,0,20
2002/03/11,3034,novatek,1819,884B,430.00,0,103
2002/03/11,3034,novatek,1820,884B,431.00,0,2000
2002/03/11,3034,novatek,1821,884B,431.50,0,3000
2002/03/11,3034,novatek,1822,884C,428.00,0,20
2002/03/11,3034,novatek,1823,884C,430.00,0,2100
2002/03/11,3034,novatek,1824,884D,422.00,0,1000
2002/03/11,3034,novatek,1825,884D,425.00,20000,0
2002/03/11,3034,novatek,1826,884D,428.00,0,1000
2002/03/11,3034,novatek,1827,884D,428.50,0,11000
2002/03/11,3034,novatek,1828,884D,429.00,0,9000
2002/03/11,3034,novatek,1829,884D,430.00,200,6020
2002/03/11,3034,novatek,1830,884E,421.00,0,1000
2002/03/11,3034,novatek,1831,884E,426.00,1000,0
2002/03/11,3034,novatek,1832,884E,428.00,0,10
2002/03/11,3034,novatek,1833,884E,429.00,1000,1000
2002/03/11,3034,novatek,1834,884E,429.50,1000,10
2002/03/11,3034,novatek,1835,884E,430.00,0,3000
2002/03/11,3034,novatek,1836,884E,431.00,0,1000
2002/03/11,3034,novatek,1837,884F,422.00,2000,1000
2002/03/11,3034,novatek,1838,884F,423.00,4000,0
2002/03/11,3034,novatek,1839,884F,426.00,0,1000
2002/03/11,3034,novatek,1840,884F,428.00,0,1005
2002/03/11,3034,novatek,1841,884F,429.00,0,30
2002/03/11,3034,novatek,1842,884F,429.50,123,4000
2002/03/11,3034,novatek,1843,884F,430.00,0,4000
2002/03/11,3034,novatek,1844,884F,430.50,0,1000
2002/03/11,3034,novatek,1845,884F,431.00,0,8000
2002/03/11,3034,novatek,1846,884F,431.50,0,1000
2002/03/11,3034,novatek,1847,884H,425.50,0,1000
2002/03/11,3034,novatek,1848,884H,427.00,0,2000
2002/03/11,3034,novatek,1849,884H,428.00,230,0
2002/03/11,3034,novatek,1850,884H,429.00,0,50
2002/03/11,3034,novatek,1851,884H,429.50,0,2200
2002/03/11,3034,novatek,1852,884H,430.00,0,1000
2002/03/11,3034,novatek,1853,884H,431.50,0,4000
2002/03/11,3034,novatek,1854,884J,425.00,0,250
2002/03/11,3034,novatek,1855,884J,425.50,0,100
2002/03/11,3034,novatek,1856,884J,426.00,0,100
2002/03/11,3034,novatek,1857,884J,427.00,0,50
2002/03/11,3034,novatek,1858,884J,428.00,0,50
2002/03/11,3034,novatek,1859,884J,429.50,0,100
2002/03/11,3034,novatek,1860,884M,427.00,0,3
2002/03/11,3034,novatek,1861,884M,428.00,0,15
2002/03/11,3034,novatek,1862,884M,429.00,0,79
2002/03/11,3034,novatek,1863,884M,429.50,0,130
2002/03/11,3034,novatek,1864,884M,430.00,0,100
2002/03/11,3034,novatek,1865,884M,431.00,0,1000
2002/03/11,3034,novatek,1866,8880,421.00,0,1000
2002/03/11,3034,novatek,1867,8880,422.00,4000,1000
2002/03/11,3034,novatek,1868,8880,425.00,12,0
2002/03/11,3034,novatek,1869,8880,425.50,8,0
2002/03/11,3034,novatek,1870,8880,426.50,0,10000
2002/03/11,3034,novatek,1871,8880,427.00,4,0
2002/03/11,3034,novatek,1872,8880,427.50,16,0
2002/03/11,3034,novatek,1873,8880,428.00,34,4000
2002/03/11,3034,novatek,1874,8880,428.50,5033,4100
2002/03/11,3034,novatek,1875,8880,429.00,5067,100
2002/03/11,3034,novatek,1876,8880,429.50,9029,1
2002/03/11,3034,novatek,1877,8880,430.00,11020,0
2002/03/11,3034,novatek,1878,8880,430.50,10000,0
2002/03/11,3034,novatek,1879,8880,431.00,3000,0
2002/03/11,3034,novatek,1880,8880,431.50,51000,38000
2002/03/11,3034,novatek,1881,8880,432.00,0,2000
2002/03/11,3034,novatek,1882,8881,422.00,0,3000
2002/03/11,3034,novatek,1883,8881,427.00,0,15
2002/03/11,3034,novatek,1884,8881,427.50,2000,0
2002/03/11,3034,novatek,1885,8881,428.50,0,5
2002/03/11,3034,novatek,1886,8881,429.00,1000,25
2002/03/11,3034,novatek,1887,8881,429.50,50,175
2002/03/11,3034,novatek,1888,8881,430.00,1000,1000
2002/03/11,3034,novatek,1889,8881,430.50,0,5000
2002/03/11,3034,novatek,1890,8881,431.00,2000,1000
2002/03/11,3034,novatek,1891,8881,431.50,1000,8000
2002/03/11,3034,novatek,1892,8882,420.50,0,2000
2002/03/11,3034,novatek,1893,8882,422.00,1000,1000
2002/03/11,3034,novatek,1894,8882,422.50,1000,0
2002/03/11,3034,novatek,1895,8882,423.00,10000,0
2002/03/11,3034,novatek,1896,8882,423.50,5000,0
2002/03/11,3034,novatek,1897,8882,425.00,4000,1215
2002/03/11,3034,novatek,1898,8882,425.50,1000,0
2002/03/11,3034,novatek,1899,8882,426.00,0,4012
2002/03/11,3034,novatek,1900,8882,426.50,5000,0
2002/03/11,3034,novatek,1901,8882,427.00,0,1074
2002/03/11,3034,novatek,1902,8882,427.50,4,0
2002/03/11,3034,novatek,1903,8882,428.00,0,5
2002/03/11,3034,novatek,1904,8882,428.50,3,1011
2002/03/11,3034,novatek,1905,8882,429.00,30,80
2002/03/11,3034,novatek,1906,8882,429.50,5050,1233
2002/03/11,3034,novatek,1907,8882,430.00,100,4354
2002/03/11,3034,novatek,1908,8882,430.50,0,25000
2002/03/11,3034,novatek,1909,8882,431.00,2000,4000
2002/03/11,3034,novatek,1910,8882,431.50,0,5000
2002/03/11,3034,novatek,1911,8883,422.00,0,1000
2002/03/11,3034,novatek,1912,8883,425.00,1000,1000
2002/03/11,3034,novatek,1913,8883,426.00,0,550
2002/03/11,3034,novatek,1914,8883,426.50,0,1000
2002/03/11,3034,novatek,1915,8883,428.00,50,1040
2002/03/11,3034,novatek,1916,8883,429.00,52,6
2002/03/11,3034,novatek,1917,8883,429.50,0,1000
2002/03/11,3034,novatek,1918,8883,430.00,0,1000
2002/03/11,3034,novatek,1919,8883,431.50,0,2000
2002/03/11,3034,novatek,1920,8884,422.00,1000,0
2002/03/11,3034,novatek,1921,8884,422.50,1000,1000
2002/03/11,3034,novatek,1922,8884,425.00,0,1
2002/03/11,3034,novatek,1923,8884,426.00,0,7
2002/03/11,3034,novatek,1924,8884,428.00,0,1082
2002/03/11,3034,novatek,1925,8884,428.50,0,1000
2002/03/11,3034,novatek,1926,8884,429.00,1000,0
2002/03/11,3034,novatek,1927,8884,429.50,0,1000
2002/03/11,3034,novatek,1928,8884,430.00,0,30
2002/03/11,3034,novatek,1929,8884,431.00,0,1000
2002/03/11,3034,novatek,1930,8885,420.50,1000,0
2002/03/11,3034,novatek,1931,8885,425.00,0,1004
2002/03/11,3034,novatek,1932,8885,426.50,0,2000
2002/03/11,3034,novatek,1933,8885,427.50,1000,0
2002/03/11,3034,novatek,1934,8885,428.00,1000,101
2002/03/11,3034,novatek,1935,8885,428.50,0,501
2002/03/11,3034,novatek,1936,8885,429.50,0,4101
2002/03/11,3034,novatek,1937,8885,430.00,0,4187
2002/03/11,3034,novatek,1938,8885,430.50,0,2000
2002/03/11,3034,novatek,1939,8886,422.00,0,1000
2002/03/11,3034,novatek,1940,8886,425.00,0,105
2002/03/11,3034,novatek,1941,8886,426.00,0,3000
2002/03/11,3034,novatek,1942,8886,428.00,0,610
2002/03/11,3034,novatek,1943,8886,429.00,0,100
2002/03/11,3034,novatek,1944,8886,429.50,100,11
2002/03/11,3034,novatek,1945,8886,430.00,0,1050
2002/03/11,3034,novatek,1946,8886,431.00,0,1000
2002/03/11,3034,novatek,1947,8887,425.00,1000,0
2002/03/11,3034,novatek,1948,8887,426.00,0,5
2002/03/11,3034,novatek,1949,8887,427.50,2,1149
2002/03/11,3034,novatek,1950,8887,429.00,1001,1139
2002/03/11,3034,novatek,1951,8887,429.50,1000,50
2002/03/11,3034,novatek,1952,8887,430.00,50,0
2002/03/11,3034,novatek,1953,8887,430.50,1000,0
2002/03/11,3034,novatek,1954,8887,431.50,1000,3000
2002/03/11,3034,novatek,1955,8888,420.50,0,1000
2002/03/11,3034,novatek,1956,8888,422.00,10000,3000
2002/03/11,3034,novatek,1957,8888,422.50,0,1000
2002/03/11,3034,novatek,1958,8888,423.00,0,1000
2002/03/11,3034,novatek,1959,8888,425.00,1000,1943
2002/03/11,3034,novatek,1960,8888,425.50,1000,30
2002/03/11,3034,novatek,1961,8888,426.00,1050,2640
2002/03/11,3034,novatek,1962,8888,426.50,0,5000
2002/03/11,3034,novatek,1963,8888,427.00,1000,1262
2002/03/11,3034,novatek,1964,8888,427.50,35,1092
2002/03/11,3034,novatek,1965,8888,428.00,1720,2552
2002/03/11,3034,novatek,1966,8888,428.50,4100,2120
2002/03/11,3034,novatek,1967,8888,429.00,2000,3165
2002/03/11,3034,novatek,1968,8888,429.50,4371,9056
2002/03/11,3034,novatek,1969,8888,430.00,2180,14441
2002/03/11,3034,novatek,1970,8888,430.50,2000,9000
2002/03/11,3034,novatek,1971,8888,431.00,6000,21000
2002/03/11,3034,novatek,1972,8888,431.50,2000,3000
2002/03/11,3034,novatek,1973,888A,425.00,0,100
2002/03/11,3034,novatek,1974,888A,425.50,10,400
2002/03/11,3034,novatek,1975,888A,426.00,2000,3000
2002/03/11,3034,novatek,1976,888A,426.50,1000,0
2002/03/11,3034,novatek,1977,888A,427.00,0,100
2002/03/11,3034,novatek,1978,888A,427.50,0,2000
2002/03/11,3034,novatek,1979,888A,428.00,100,75
2002/03/11,3034,novatek,1980,888A,428.50,11,10120
2002/03/11,3034,novatek,1981,888A,429.00,0,41070
2002/03/11,3034,novatek,1982,888A,429.50,2000,16165
2002/03/11,3034,novatek,1983,888A,430.00,100,3119
2002/03/11,3034,novatek,1984,888A,431.00,0,1000
2002/03/11,3034,novatek,1985,888A,431.50,0,2000
2002/03/11,3034,novatek,1986,888A,432.00,0,5000
